V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Scl_Amount,Class
-0.726990925155969,0.178949445086267,2.05845582033263,0.405040556085697,-0.890805037702397,1.03874539271408,-0.686020553575652,0.378958298024043,-0.706855293798464,0.832249519228059,0.597564172315251,0.898991438997554,0.320118180107964,-0.65751233297596,-1.03810898829087,-2.39685818157569,0.491665477738657,1.38185039757566,0.553989072665862,-0.190170207836892,-0.386978989859562,-0.232638657915692,-0.0641637390840897,0.0012495566652834,-0.375065335569081,-0.208707767676598,0.221823276549223,0.242917443929892,-0.3320622815379726,0
-1.56751826295979,-0.79802664649788,1.76975404816472,0.765465744677907,0.636185500660085,-0.859098869689878,-0.395989058978414,0.189500608965891,-0.281764603545502,-0.671633291726881,-0.176845888855244,0.922644907140017,0.377800483767312,0.0905588975164073,-0.0369089565455567,-0.908011478174735,0.633262627391805,-1.03739082538776,-0.161726174957396,0.472648784896292,0.170729058175515,0.0563772698286463,0.0390786820378063,0.462251726262819,0.352026693769098,0.373889678819651,-0.0617356580705591,-0.252729896437662,0.5792818557356212,0
-1.14594414572922,0.0979697557273311,2.66417076381876,0.719057701011222,1.06655251698911,-0.444437182557862,0.0018471578292774,0.282844705622178,-0.124924071829892,-0.493579805978217,1.24777770570019,0.382933372528984,-0.987959332224392,-0.0650332579356535,-0.303545449546343,-0.354428558085409,-0.226036584947691,-0.0148293715488042,-0.822995598116722,0.0045182412602321,0.17152322672296,0.634264039757838,-0.0738681435491886,0.193302219322024,0.146450687537761,-0.405037128844757,0.146448783335313,-0.0780254059341336,0.2240228789323165,0
-1.86764371359133,1.88786564677833,0.10485525787986,-0.0123243799335975,-0.912992407664061,-0.30477588342686,-0.620033343716079,1.57762429144939,-0.716166717989985,-0.46266945661489,1.33148066390574,0.885547486698392,-0.567778800222838,0.787438782636889,0.527265595244414,0.542182440406922,0.878292670381409,0.0080702235676522,-0.333468471434663,-0.0327591598503552,-0.117801277959072,-0.519799293926493,0.157869170515182,0.163336890564771,-0.151270667859413,0.0810761301753724,0.112546140136984,0.019236629551179,-0.30521131236097865,0
1.04696498478869,-0.539493723363859,1.96314966135947,1.81226145914056,-1.44686589385043,0.284577787736502,-1.05178855351663,0.290640075164562,1.81858754099165,-0.392729679822382,-1.02175899483726,0.964064486920649,-0.0649570381255897,-1.18650088247719,-1.50037458818076,-0.418768604598282,0.28954559059907,-0.0977751745386746,-0.0328355959752773,-0.167535585775986,-0.0565697569246619,0.356848571808518,-0.0727596413382328,0.818834892800982,0.50544559055599,-0.248946496636011,0.11110075552596,0.0389583800582026,0.03129965046075631,0
0.969356767874932,-0.357047753829783,1.35082905442738,1.23773618474446,-1.20985564990119,0.0870673688581593,-0.718696980594929,0.302601374847897,0.550707565604877,0.0129151659055912,1.04653536372464,0.958550126246798,-0.396839574489061,-0.0363688335868293,-0.0657988649966273,0.495908759925891,-0.551728157545132,0.711156739441614,-0.203944182501403,-0.0155594715253934,0.146938121848219,0.366905624252701,-0.0116390826682449,0.523969253527081,0.229707712332717,-0.47646824279879,0.0317676710953851,0.0360883433256937,0.927073403241182,0
-0.958484924051417,0.818141112091702,1.15585033698828,-0.664181537397567,0.991215354949672,-0.716897039272514,0.867706933137515,0.0497141399685578,-0.912993465372413,-1.10672718982928,0.786729759530275,-0.0578753616283381,-0.513890612894462,-0.659825333680395,-0.222268354037776,0.89172326006499,-0.0501359828779868,1.01795799451665,-0.475033885801072,0.0767234449886061,0.069397037897589,-0.0757727096392332,-0.25257533483373,-0.422768676525761,0.270872650705598,0.333513332599042,-0.0705901085877305,0.0382499752580992,0.22370511598347628,0
1.33350012332524,-0.476879059995773,0.203924671436961,-1.15769909453445,-0.717653389296461,-0.371465678957665,-0.717689818270786,-0.0763866279966133,3.13998880654064,-1.45798079087286,-0.433969070024163,-2.58693789471725,0.823246524076296,0.853267075692664,-0.13898837299896,-0.417830383848597,0.716133623481255,0.505760267909623,1.08551235343868,-0.146924264949494,-0.136515012747173,0.112461865231707,-0.242912174866887,-0.758888573627221,0.618751438992984,0.217855159918094,-0.0689814181455128,-0.0124372033004036,-0.14156339370829357,0
1.17403798232891,-1.67750117472905,0.723893529050014,-1.15012777353967,-1.91675381836893,0.0434992333142438,-1.39492839261833,0.272899057822302,-1.59822144823343,1.55894766365972,1.31131879790591,-0.941566229568335,-1.28143325553366,0.100079154898248,0.462858508537962,-0.222478145864963,0.646500792349092,0.34372665494479,-0.550144105523998,-0.229644070282357,-0.0816641300596937,-0.182628160539795,0.0563817984535863,-0.0445181614750017,-0.0581228384814752,-0.268281336366934,0.0370652095361597,0.0305049452737999,1.6539561487130598,0
-1.52777496820598,-0.337726159865668,1.91879892979501,0.205915590566231,-0.232468951101798,-0.811591438803893,1.37174839680145,-0.0389977153326657,-0.476737483522,-0.838897373737312,-0.447914558835704,-0.30740177019899,-0.619231899151843,0.0916285788142632,-0.0064651814355959,-0.132718502970671,-0.0698263536141462,-0.417879378813962,-0.503056752748315,0.652375371715951,0.0651117143368676,-0.47284410484499,0.261214481816963,0.691316447779053,0.510047484857496,0.261270205522669,-0.0744781865277055,0.102657257900366,3.6685732443597074,0
-1.23553645789966,0.302938297765157,2.13956660281206,-2.09679901441659,-0.173780586470963,-1.11856547136473,0.225252909089896,-0.0659935383513588,-1.591889162717078,-0.333650997824054,-0.086191264781407,-0.455978388844757,0.596867892365132,-0.449878374717076,0.167829131427211,1.14753529452937,0.0973479014916055,-1.67992315666067,-0.838750023234428,0.0995539482057273,0.296488653767385,0.652924890895102,-0.36157095308799,0.426380075361555,0.769253468139924,-0.0773968391226293,-0.0638446865771697,0.0672437269909397,-0.14140451223387349,0
1.92766014959076,-0.719282749593742,0.253988671279501,0.725275838136967,-0.80759870251404,1.06484452557875,-1.34175575552382,0.331207907829074,2.63409800231201,-0.562616097386949,-0.354416154065168,-1.41685726162981,1.87391579332085,0.731934174524483,-1.78502224173588,-0.0667830379818983,0.18647824656079,1.14070012354067,0.471658279533761,-0.271675156975881,0.0236733592970391,0.764359575177874,-0.0107722912141557,-1.05887735986614,0.136955693833593,-0.40497967231698,0.0681795493470787,-0.0605736451357461,-0.16190022243406413,0
1.32426233478292,0.122626490839781,-0.156116028383722,-0.0660556501678817,-0.192739791548984,-1.08458939017079,0.264479056698432,-0.270859056449223,0.0145997818053867,-0.103577019879767,-0.641535684988453,-0.227078473711554,-0.488827287579805,0.484437892570507,0.882827453512063,0.286560265075784,-0.385958184825586,-0.356466178867433,0.356789349907734,-0.0867456523493044,-0.327074827366763,-0.993613752347678,0.0526266097222434,0.0373978677767445,0.279848474749366,0.814188935256415,-0.110170770055993,-0.0031698992778264,-0.046870034953924354,0
0.914549782577122,-0.290958809655685,0.682816781857646,1.25580199683481,-0.183513370180776,1.06833805965882,-0.359231748017597,0.442569231868674,0.357980704912073,-0.0744384529691539,1.26986727583863,1.08792626162312,-0.879671229242639,0.286779398913654,-0.236430382840557,-0.6955182724056,0.362735476957441,-0.998373965391258,-0.528857268947284,-0.108676449591578,-0.157912488070963,-0.382615019816883,0.0586860557879863,-0.258654498985721,0.234726781825244,-0.490991666271489,0.0583548169535604,0.0212152898555813,0.9229424849062599,0
1.29744009569438,-0.772834507714697,0.239988572748271,-1.20952813441149,-1.01605523261682,-0.547180157265047,-0.599614688888107,-0.0060560139181545,-1.08484947351039,0.838309712883535,1.62553636772352,-0.372237360057463,-0.943568791723881,0.354966588976635,0.246968371770787,0.726174523287511,0.593958957056003,-1.43100824143798,0.502060674826881,0.0173935161280992,0.167958985864009,0.412035665944154,-0.0898270713792332,0.236907992469071,0.543802738796633,-0.120558994733183,0.0045651569184846,0.0008351570259997,0.20813473149030823,0
2.38592912162651,-1.15704628982266,-1.63712509864772,-1.84330881333562,-0.235524052888185,0.0375270598372887,-0.798844652689613,-0.160726177835218,-1.83926953659086,1.79292444381569,0.0787834364501096,0.0749266469666068,1.18096117205959,-0.276979785533897,-1.50984448172726,-0.627571679486785,0.116680755728982,0.285928343598665,0.813576418672322,-0.354968148868863,-0.152916892566911,0.130684880665789,0.101839586869062,-0.126468558720692,0.0915784097473323,-0.0812751349367734,-0.0284848590524458,-0.0781369643377754,-0.3320622815379726,0
